TSPAN6	6.94909814915126e-05
TNMD	0.00333193828234895
DPM1	0.000325577184591405
SCYL3	-2.19962571148798e-05
C1orf112	0.00113932578588977
FUCA2	0.000298675631371363
GCLC	0.000908765749417069
NFYA	-8.75760849046007e-05
STPG1	0.000423955942761206
NIPAL3	-0.000328083854156131
LAS1L	0.000718081924752411
ENPP4	0.000330076210250129
SEMA3F	-0.000353283969328161
CFTR	0.000397281317698434
ANKIB1	0.000317193564757757
CYP51A1	0.000805908750857895
KRIT1	9.21988401182705e-05
RAD52	-0.000286359508543565
BAD	-0.000948008287992479
LAP3	0.000525163002396254
CD99	-0.00214740941001544
HS3ST1	-0.00132980633574398
MAD1L1	-0.000276674348620667
LASP1	-0.000613424301776655
SNX11	0.000516414964452529
TMEM176A	0.00197875596395773
M6PR	0.000811093912888405
KLHL13	0.000894784469438586
ICA1	0.00162246915322623
DBNDD1	0.0013650867499633
ALS2	2.7035843968413e-05
CASP10	0.00119002707680222
CFLAR	-0.0016692412233027
TFPI	-0.00225165516182357
NDUFAF7	0.00132287771803623
RBM5	-0.00102376474414725
MTMR7	0.0016353735409924
SLC7A2	0.000429211729237765
ARF5	-0.000466717996908336
SARM1	-6.33356316665752e-05
POLDIP2	4.71690863964482e-05
PLXND1	-0.000829816329448349
AK2	8.96500354613856e-05
FKBP4	0.000926319004585011
KDM1A	-0.0046240434092341
RBM6	-8.19567840600195e-05
CAMKK1	0.0011567985915718
RECQL	0.000325806515187006
VPS50	-2.92539918279997e-05
HSPB6	-0.000963411375267698
ARHGAP33	-0.000392984211000058
NDUFAB1	0.000323064070288468
ZMYND10	-0.00227667613917782
ARX	-0.00371042831688808
SLC25A13	0.000321981996559931
ST7	0.000444612989015801
CDC27	-0.000102716059515245
CALCR	-0.000239058220013794
HCCS	0.000614981623427499
DVL2	-0.000361239706053639
PRSS22	-0.0012880871897943
UPF1	4.6458792290096e-05
SKAP2	-0.000335163321784962
SLC25A5	0.000528126898262073
MCUB	0.00119522301624452
POLR2J	0.000152871102132516
DHX33	0.00141398706326931
MEOX1	-0.00388090364640137
THSD7A	-0.00106081417889698
LIG3	0.000401532901889952
RPAP3	0.000303132609676603
ACSM3	0.00107890888532773
REXO5	0.000481528606474792
CIAPIN1	0.000154406694382549
FAM214B	-0.00169846674920383
COPZ2	-0.00543642662109124
PRKAR2B	0.0015009463596891
MSL3	-0.000534850308540358
CREBBP	-6.02816828028079e-05
TSPOAP1	-0.000766728254736873
MPO	0.00153645283753403
GCFC2	0.000146452202966117
WDR54	-0.000234428681313513
CROT	-0.000764686978089411
KMT2E	-0.000344786787716467
RHBDD2	-0.00100218219748195
SOX8	3.53608911872422e-05
IBTK	-0.000397458418503756
ZNF195	0.000947442265254674
MYCBP2	0.000455721393387221
FBXL3	-0.000645915495188756
PDK2	-0.000406700544614685
ITGA3	-0.000712643608246969
ZFX	6.39918830669978e-05
LAMP2	-0.000550174594304269
ITGA2B	0.00113993055731948
GDE1	-2.48931297374835e-05
REX1BD	0.000187870936686729
CRLF1	3.07717765772779e-06
OSBPL7	-0.000507290936592083
TMEM98	-0.00113203383107735
YBX2	0.00232529036558751
ABCC8	0.00376159965734648
TMEM132A	-0.000510767136258758
AP2B1	-0.000242300191757576
TAC1	0.000222637530466124
ZNF263	4.1634896381547e-05
CX3CL1	0.00027698435159678
SPATA20	-0.000718812700594117
CACNA1G	0.000283583594356027
TNFRSF12A	-0.000707619637709039
MAP3K9	0.000662894709661116
RALA	0.000475900668543335
BAIAP2L1	0.000409289832061518
KDM7A	-0.000157248815071043
ETV1	0.00195541244151657
AGK	0.000303037941971992
PHTF2	-0.000170507732257291
CCL26	0.00805077095844531
FARP2	-0.000241233631275214
USH1C	0.000345544187677283
GGCT	0.00121252130161635
DBF4	0.00121365251964059
IFRD1	4.58599892708098e-05
COX10	0.000879341904009123
GTF2IRD1	-0.00043768443621452
PAF1	-0.000169720840763089
VPS41	-0.000169576754026149
ARHGAP44	0.000914773117103706
ELAC2	0.000642376292229397
ARSD	-0.000725668185028164
PNPLA4	-0.000145808983583367
ADIPOR2	-0.000131239157509899
CDKL3	-0.000351681283088333
MARK4	-0.000472916520818789
PROM1	0.00101379688946449
CCDC124	-8.68493266422249e-05
PAFAH1B1	-0.000329494679369292
NOS2	-0.000825531388436342
KIAA0100	0.000108947613244747
GAS7	-0.0016230508680382
TRAPPC6A	0.000168256106107457
MATK	0.00301405537076493
SCN4A	0.00249124132046847
ST7L	-0.000482268276820878
PAX6	-0.00485149669810024
RPUSD1	0.000613707893312515
RHBDF1	-0.000977690760754393
LUC7L	-6.41561898356077e-05
CACNA2D2	0.00152180619060648
BAIAP3	-0.0010664373628622
TSR3	-7.80731794689688e-05
PIGQ	-0.0006616956305559
CRAMP1	0.000149325935164046
TEAD3	-0.000872455491328017
DNAJC11	0.000684462620076335
MYLIP	0.000874511799232443
PSMB1	5.0412256634739e-05
SYN1	0.00204756098018409
JARID2	0.00198372548351756
CDKL5	0.0006240575294429
CAMK1G	0.000629652474629864
CDK11A	0.000139181527308145
NADK	0.000268364212897366
TFAP2B	-0.0030839770142698
CYTH3	-0.000202789523019068
ADAM22	0.00175304748207518
SYPL1	-3.66349038116904e-05
CYB561	0.000338420890501077
SPAG9	-0.000724391594463249
CELSR3	0.000483051298852637
AASS	0.00320849448272661
PLEKHG6	0.00111221354334732
SS18L2	0.00131426933631894
MPND	-1.77282872067972e-05
MGST1	0.00178495664193963
CRY1	-0.000345400939396086
NFIX	-0.001344576881115
ST3GAL1	-0.00168204541576999
MMP25	0.00318565243563788
IL32	-0.000889408254216119
PKD1	-0.000311200271240855
MAPK8IP2	0.000385351325769216
MED24	-9.0627778189168e-05
RHOBTB2	-0.000631324025854733
HEATR5B	-0.00010907111247442
SEC62	-0.000167231358906755
RPS20	-0.000166842956947931
CSDE1	6.39321323297859e-05
UBE3C	0.000184815259945661
REV3L	-0.00103883553669701
FAM76A	0.000596242539751451
POMT2	-0.000479670953153199
VTA1	0.000273556608374595
MLXIPL	0.00209231589770986
BAZ1B	0.00021706036165542
RANBP9	-0.000407715997640833
SPRTN	0.000134560450326814
METTL13	0.00102076566173625
DYRK4	-0.000720127387486607
ZNF207	0.000314789929193426
UQCRC1	-6.24488980399855e-05
STARD3NL	-0.000456979425727687
CD9	0.00149817347477787
NCAPD2	0.000460961926309718
IFFO1	-0.000142656923732313
GIPR	-0.00213950309870977
PHF7	0.000427360539619405
NISCH	-0.000543402862251363
FUZ	0.000355462150099537
IDS	-0.000988272706140619
PRSS3	0.000247627567337677
ZNF200	0.000222873730346263
CD4	0.00198805867071376
LRRC23	-0.00132451269002681
SCMH1	-0.000442814271308562
FYN	-0.000255824297541326
HIVEP2	0.000252396284500321
FMO1	-0.000966375673419022
ELOA	0.000528538741337906
LYPLA2	0.000472143438080521
CLCN6	0.000301232786745603
MRC2	-0.0029812001594154
NME1-NME2	8.20399648752714e-05
TSPAN9	-0.000772489791366573
BTBD7	0.000133992975460757
APBA3	6.56296526816962e-05
MKS1	-0.000311030093400472
ABHD5	0.000648067317564556
ANOS1	0.00163049845013504
AKAP8L	-0.000304466995379559
MBTD1	0.000994540158195695
UTP18	0.000959247950081744
RNF216	-0.000561581990980703
TTC19	0.000561945049814479
PTBP1	7.69791389369024e-05
DPF1	0.00140958385651153
SYT7	0.00127218571472746
LARS2	0.0010581786402745
PIK3C2A	0.000475078615662481
PLAUR	-0.000717931033761823
ANLN	0.000259802451251113
WIZ	-0.000215243088677223
RABGAP1	-0.000170848915963686
DCN	-0.0048734789806239
QPCTL	0.000676461384435206
PPP5C	0.000316405622619515
CEP68	0.00076225602490603
MAP4K3	0.000305895368326986
TMEM159	0.000876950245071657
GABRA3	0.00253058534640714
BRCA1	0.000747447172454229
ERCC1	-0.000611868113151747
MBTPS2	-0.000311224030394245
PRICKLE3	0.000449375854417781
EXTL3	0.000269982316156382
ELOVL5	0.000539125128940802
KDM5D	-0.000206790583702062
CALCOCO1	-0.00135915379416755
UBR7	0.000487403805350632
MAP4K5	-0.000301832934596769
EHD3	-0.000373004498374511
PSMC4	0.000387497742787702
MAN2B2	-0.000945348349880677
CLDN11	-0.00137870185816901
SLC25A39	0.000572957301750708
MVP	-0.00121837843040935
NUB1	-0.000137854504168045
PGM3	-0.000849221668516631
RWDD2A	-0.00060085178889358
CLK1	-0.000904218907450327
POLR3B	0.000565155721846994
ANGEL1	0.00026341609836621
RNF14	-0.000941540262516777
DNASE1L1	-0.000580553862928996
DDX11	0.00106576874564795
HEBP1	0.000738588717136944
GPRC5A	-0.00269199819618903
TACC3	0.000790300286357048
UFL1	-0.000536852109819672
POLA2	0.000450297204825351
ZC3H3	0.000202727807886695
CAPN1	7.46848375305232e-05
ACPP	-0.000782059361116033
MDH1	0.000777944118270451
SLC30A9	0.00028920471083437
MTMR11	-0.000277771462088671
COX15	3.89768837541466e-05
CCDC88C	0.000632225163040685
YAF2	-0.00262936429740368
ZMYND11	-0.000629859110164778
DPEP1	0.000281117328409187
BID	0.000722188934784361
MATR3	0.000436997720936355
XYLT2	1.85741127709917e-05
STMN4	-0.00283239246040879
NUDCD3	-0.000218071156286057
ISL1	-0.00467299700476909
CHDH	0.00111524105427374
GLT8D1	-0.000603716415326838
ATP2C1	-0.00028866231385858
IGF1	-0.0019544391844183
SLC38A5	0.00161181812443823
RALBP1	0.000215215828693026
RUFY3	-0.00061681414885902
CNTN1	0.00200071446271891
WWTR1	-0.0008323591789829
AGPS	0.000429291792181366
CXorf56	0.000589230407741324
ATP1A2	0.00202116041243699
TTC27	0.00114871979998176
ZNF582	-2.77922624752763e-05
PHLDB1	0.000321736234833794
CYP24A1	-0.00283239749072894
PRDM11	6.132519019571e-05
SYT13	0.00133484100498312
SNAI2	-0.0035094947037365
CD74	0.00108083859128865
HGF	-0.000828200108942844
ZRANB1	-0.000186454043698341
NCDN	0.000815884773579553
ADGRA2	-0.00193048720332994
ZFP64	0.000559413642878412
MNAT1	0.000326934132757966
SAMD4A	-0.00119398416565448
MRE11	0.000709018289961065
PLEKHB1	-2.40863147233974e-05
SERPINB1	-3.78239607265447e-05
SPAST	0.000277206739872813
NRXN3	-0.00057286549768329
OSBPL5	-6.93672098572732e-05
AQR	0.000857210589896894
CPS1	-0.000878803997726373
FHL1	4.7620973433858e-05
RTF2	-0.000337711186241001
NLRP2	0.000894649448905319
SLC45A4	0.000734094264058996
RNF10	-0.000182786377062892
ZNF839	-0.000275647495954373
ZDHHC6	0.000238187401923479
GRAMD1B	-0.000156128817195304
RNH1	-0.000816052912303879
NDUFS1	-0.000757217835146163
RB1CC1	0.000388513188859494
ERP44	-0.000507606964103073
ALAS1	2.22755748676052e-05
AKAP11	5.17331919659253e-05
GLRX2	0.000185357214176245
SNAPC1	5.84046927457957e-05
DERA	-0.000722361182944106
STRAP	0.00015901974749879
DEF6	0.000953556506965032
PLEKHO1	-0.000536440854757582
GCLM	0.000820874593044054
UBR2	0.000255137685614589
EHD2	-0.000950480699082825
DEPDC1	0.000447382755792042
CCDC28A	0.000495393465373789
RRAGD	0.001730970584579
HSF2	-0.00029010180486967
PHF20	0.000419711987650602
HSD17B6	0.00139314423002055
NR1H3	0.000421636995998115
TYMP	-0.00242323957118886
NCAPH2	0.000245872173391581
TOMM34	0.000262572841244813
SEC63	0.000160801946710825
KPNA6	0.000544777610723095
VIM	-0.00276780380148061
FAS	0.00149135439751733
RNASET2	0.000137511832989369
CD44	-0.000850097760777846
KCNG1	-0.00164050999553967
AGPAT4	-0.00101792953795116
BTN3A1	0.000794559159783484
MIPEP	0.000847495682716082
PRKCH	-0.000108612485278
IFNGR1	-0.000118381402038147
B4GALT7	-0.000315989877311112
SH2D2A	0.00166437704868722
VRK2	0.00032398130684698
VEZT	-0.000432066824923709
POU2F2	0.00116296897635823
BRD9	0.000110488784605757
SNX1	-0.000174703060916791
TBPL1	0.000726681524786261
ARNTL2	0.000997740043039626
BCLAF1	0.000398245604313017
SLC39A9	-0.00037276926381476
ANK1	0.00195878730770589
TFB1M	0.000965830652370741
RABEP1	0.000134585349730958
